midi_note,string,fret,position_in_tab,genre,artist,song,rating,synthetic
76,5,12,2,folk,Synthetic_folk,Generated_Riff_24,5.0,True
71,4,12,6,folk,Synthetic_folk,Generated_Riff_24,5.0,True
66,5,2,8,folk,Synthetic_folk,Generated_Riff_24,5.0,True
64,5,0,10,folk,Synthetic_folk,Generated_Riff_24,5.0,True
83,4,24,11,folk,Synthetic_folk,Generated_Riff_24,5.0,True
68,5,4,14,folk,Synthetic_folk,Generated_Riff_24,5.0,True
88,5,24,15,folk,Synthetic_folk,Generated_Riff_24,5.0,True
64,5,0,1,folk,Synthetic_folk,Generated_Riff_25,5.0,True
62,4,3,2,folk,Synthetic_folk,Generated_Riff_25,5.0,True
60,4,1,3,folk,Synthetic_folk,Generated_Riff_25,5.0,True
79,4,20,4,folk,Synthetic_folk,Generated_Riff_25,5.0,True
74,5,10,5,folk,Synthetic_folk,Generated_Riff_25,5.0,True
60,2,10,6,folk,Synthetic_folk,Generated_Riff_25,5.0,True
62,2,12,7,folk,Synthetic_folk,Generated_Riff_25,5.0,True
64,2,14,8,folk,Synthetic_folk,Generated_Riff_25,5.0,True
74,5,10,10,folk,Synthetic_folk,Generated_Riff_25,5.0,True
76,5,12,11,folk,Synthetic_folk,Generated_Riff_25,5.0,True
84,5,20,12,folk,Synthetic_folk,Generated_Riff_25,5.0,True
69,5,5,13,folk,Synthetic_folk,Generated_Riff_25,5.0,True
74,5,10,14,folk,Synthetic_folk,Generated_Riff_25,5.0,True
81,4,22,15,folk,Synthetic_folk,Generated_Riff_25,5.0,True
88,5,24,16,folk,Synthetic_folk,Generated_Riff_25,5.0,True
76,5,12,17,folk,Synthetic_folk,Generated_Riff_25,5.0,True
88,5,24,18,folk,Synthetic_folk,Generated_Riff_25,5.0,True
80,4,21,0,folk,Synthetic_folk,Generated_Riff_26,5.0,True
66,5,2,1,folk,Synthetic_folk,Generated_Riff_26,5.0,True
85,5,21,2,folk,Synthetic_folk,Generated_Riff_26,5.0,True
85,5,21,3,folk,Synthetic_folk,Generated_Riff_26,5.0,True
68,5,4,5,folk,Synthetic_folk,Generated_Riff_26,5.0,True
64,4,5,6,folk,Synthetic_folk,Generated_Riff_26,5.0,True
85,5,21,7,folk,Synthetic_folk,Generated_Riff_26,5.0,True
66,5,2,8,folk,Synthetic_folk,Generated_Riff_26,5.0,True
66,5,2,10,folk,Synthetic_folk,Generated_Riff_26,5.0,True
73,5,9,11,folk,Synthetic_folk,Generated_Riff_26,5.0,True
83,5,19,12,folk,Synthetic_folk,Generated_Riff_26,5.0,True
83,4,24,13,folk,Synthetic_folk,Generated_Riff_26,5.0,True
83,4,24,0,folk,Synthetic_folk,Generated_Riff_27,5.0,True
78,5,14,1,folk,Synthetic_folk,Generated_Riff_27,5.0,True
88,5,24,2,folk,Synthetic_folk,Generated_Riff_27,5.0,True
71,5,7,3,folk,Synthetic_folk,Generated_Riff_27,5.0,True
83,5,19,8,folk,Synthetic_folk,Generated_Riff_27,5.0,True
88,5,24,9,folk,Synthetic_folk,Generated_Riff_27,5.0,True
73,5,9,11,folk,Synthetic_folk,Generated_Riff_27,5.0,True
83,5,19,12,folk,Synthetic_folk,Generated_Riff_27,5.0,True
81,5,17,14,folk,Synthetic_folk,Generated_Riff_27,5.0,True
71,5,7,15,folk,Synthetic_folk,Generated_Riff_27,5.0,True
88,5,24,18,folk,Synthetic_folk,Generated_Riff_27,5.0,True
76,5,12,1,folk,Synthetic_folk,Generated_Riff_28,5.0,True
88,5,24,3,folk,Synthetic_folk,Generated_Riff_28,5.0,True
72,4,13,4,folk,Synthetic_folk,Generated_Riff_28,5.0,True
83,5,19,5,folk,Synthetic_folk,Generated_Riff_28,5.0,True
74,5,10,6,folk,Synthetic_folk,Generated_Riff_28,5.0,True
69,5,5,7,folk,Synthetic_folk,Generated_Riff_28,5.0,True
67,5,3,8,folk,Synthetic_folk,Generated_Riff_28,5.0,True
69,5,5,9,folk,Synthetic_folk,Generated_Riff_28,5.0,True
88,5,24,10,folk,Synthetic_folk,Generated_Riff_28,5.0,True
74,5,10,12,folk,Synthetic_folk,Generated_Riff_28,5.0,True
81,4,22,16,folk,Synthetic_folk,Generated_Riff_28,5.0,True
76,5,12,18,folk,Synthetic_folk,Generated_Riff_28,5.0,True
72,4,13,0,folk,Synthetic_folk,Generated_Riff_29,5.0,True
79,5,15,1,folk,Synthetic_folk,Generated_Riff_29,5.0,True
69,3,14,2,folk,Synthetic_folk,Generated_Riff_29,5.0,True
86,5,22,7,folk,Synthetic_folk,Generated_Riff_29,5.0,True
71,4,12,8,folk,Synthetic_folk,Generated_Riff_29,5.0,True
86,5,22,9,folk,Synthetic_folk,Generated_Riff_29,5.0,True
81,5,17,11,folk,Synthetic_folk,Generated_Riff_29,5.0,True
88,5,24,14,folk,Synthetic_folk,Generated_Riff_29,5.0,True
88,5,24,16,folk,Synthetic_folk,Generated_Riff_29,5.0,True
74,5,10,17,folk,Synthetic_folk,Generated_Riff_29,5.0,True
76,5,12,0,folk,Synthetic_folk,Generated_Riff_30,5.0,True
86,5,22,1,folk,Synthetic_folk,Generated_Riff_30,5.0,True
84,5,20,2,folk,Synthetic_folk,Generated_Riff_30,5.0,True
60,4,1,3,folk,Synthetic_folk,Generated_Riff_30,5.0,True
88,5,24,4,folk,Synthetic_folk,Generated_Riff_30,5.0,True
72,5,8,5,folk,Synthetic_folk,Generated_Riff_30,5.0,True
76,5,12,6,folk,Synthetic_folk,Generated_Riff_30,5.0,True
88,5,24,8,folk,Synthetic_folk,Generated_Riff_30,5.0,True
60,4,1,10,folk,Synthetic_folk,Generated_Riff_30,5.0,True
62,4,3,11,folk,Synthetic_folk,Generated_Riff_30,5.0,True
88,5,24,12,folk,Synthetic_folk,Generated_Riff_30,5.0,True
64,5,0,14,folk,Synthetic_folk,Generated_Riff_30,5.0,True
79,5,15,15,folk,Synthetic_folk,Generated_Riff_30,5.0,True
60,4,1,16,folk,Synthetic_folk,Generated_Riff_30,5.0,True
64,5,0,17,folk,Synthetic_folk,Generated_Riff_30,5.0,True
62,4,3,18,folk,Synthetic_folk,Generated_Riff_30,5.0,True
76,5,12,0,folk,Synthetic_folk,Generated_Riff_31,5.0,True
62,4,3,1,folk,Synthetic_folk,Generated_Riff_31,5.0,True
65,4,6,2,folk,Synthetic_folk,Generated_Riff_31,5.0,True
84,5,20,3,folk,Synthetic_folk,Generated_Riff_31,5.0,True
64,5,0,5,folk,Synthetic_folk,Generated_Riff_31,5.0,True
65,5,1,6,folk,Synthetic_folk,Generated_Riff_31,5.0,True
60,4,1,7,folk,Synthetic_folk,Generated_Riff_31,5.0,True
86,5,22,8,folk,Synthetic_folk,Generated_Riff_31,5.0,True
67,5,3,10,folk,Synthetic_folk,Generated_Riff_31,5.0,True
88,5,24,11,folk,Synthetic_folk,Generated_Riff_31,5.0,True
77,5,13,12,folk,Synthetic_folk,Generated_Riff_31,5.0,True
84,5,20,1,folk,Synthetic_folk,Generated_Riff_32,5.0,True
72,5,8,2,folk,Synthetic_folk,Generated_Riff_32,5.0,True
88,5,24,6,folk,Synthetic_folk,Generated_Riff_32,5.0,True
84,5,20,7,folk,Synthetic_folk,Generated_Riff_32,5.0,True
81,4,22,8,folk,Synthetic_folk,Generated_Riff_32,5.0,True
77,5,13,9,folk,Synthetic_folk,Generated_Riff_32,5.0,True
71,5,7,0,folk,Synthetic_folk,Generated_Riff_33,5.0,True
74,5,10,1,folk,Synthetic_folk,Generated_Riff_33,5.0,True
78,5,14,2,folk,Synthetic_folk,Generated_Riff_33,5.0,True
78,5,14,3,folk,Synthetic_folk,Generated_Riff_33,5.0,True
76,5,12,4,folk,Synthetic_folk,Generated_Riff_33,5.0,True
83,5,19,5,folk,Synthetic_folk,Generated_Riff_33,5.0,True
69,5,5,6,folk,Synthetic_folk,Generated_Riff_33,5.0,True
76,5,12,7,folk,Synthetic_folk,Generated_Riff_33,5.0,True
81,5,17,9,folk,Synthetic_folk,Generated_Riff_33,5.0,True
78,5,14,10,folk,Synthetic_folk,Generated_Riff_33,5.0,True
81,5,17,11,folk,Synthetic_folk,Generated_Riff_33,5.0,True
69,3,14,12,folk,Synthetic_folk,Generated_Riff_33,5.0,True
86,5,22,1,folk,Synthetic_folk,Generated_Riff_34,5.0,True
85,5,21,2,folk,Synthetic_folk,Generated_Riff_34,5.0,True
88,5,24,4,folk,Synthetic_folk,Generated_Riff_34,5.0,True
81,4,22,5,folk,Synthetic_folk,Generated_Riff_34,5.0,True
88,5,24,7,folk,Synthetic_folk,Generated_Riff_34,5.0,True
76,5,12,10,folk,Synthetic_folk,Generated_Riff_34,5.0,True
85,5,21,12,folk,Synthetic_folk,Generated_Riff_34,5.0,True
69,4,10,14,folk,Synthetic_folk,Generated_Riff_34,5.0,True
80,4,21,15,folk,Synthetic_folk,Generated_Riff_34,5.0,True
88,5,24,16,folk,Synthetic_folk,Generated_Riff_34,5.0,True
71,4,12,1,folk,Synthetic_folk,Generated_Riff_35,5.0,True
62,2,12,2,folk,Synthetic_folk,Generated_Riff_35,5.0,True
88,5,24,3,folk,Synthetic_folk,Generated_Riff_35,5.0,True
86,5,22,4,folk,Synthetic_folk,Generated_Riff_35,5.0,True
86,5,22,8,folk,Synthetic_folk,Generated_Riff_35,5.0,True
83,5,19,9,folk,Synthetic_folk,Generated_Riff_35,5.0,True
86,5,22,11,folk,Synthetic_folk,Generated_Riff_35,5.0,True
69,5,5,12,folk,Synthetic_folk,Generated_Riff_35,5.0,True
81,4,22,14,folk,Synthetic_folk,Generated_Riff_35,5.0,True
76,5,12,15,folk,Synthetic_folk,Generated_Riff_35,5.0,True
64,5,0,16,folk,Synthetic_folk,Generated_Riff_35,5.0,True
78,5,14,17,folk,Synthetic_folk,Generated_Riff_35,5.0,True
88,5,24,0,folk,Synthetic_folk,Generated_Riff_36,5.0,True
76,5,12,1,folk,Synthetic_folk,Generated_Riff_36,5.0,True
68,5,4,3,folk,Synthetic_folk,Generated_Riff_36,5.0,True
78,5,14,4,folk,Synthetic_folk,Generated_Riff_36,5.0,True
71,4,12,5,folk,Synthetic_folk,Generated_Riff_36,5.0,True
88,5,24,6,folk,Synthetic_folk,Generated_Riff_36,5.0,True
76,5,12,7,folk,Synthetic_folk,Generated_Riff_36,5.0,True
69,4,10,9,folk,Synthetic_folk,Generated_Riff_36,5.0,True
78,5,14,10,folk,Synthetic_folk,Generated_Riff_36,5.0,True
80,4,21,12,folk,Synthetic_folk,Generated_Riff_36,5.0,True
64,3,9,13,folk,Synthetic_folk,Generated_Riff_36,5.0,True
78,5,14,0,folk,Synthetic_folk,Generated_Riff_37,5.0,True
66,5,2,1,folk,Synthetic_folk,Generated_Riff_37,5.0,True
76,5,12,4,folk,Synthetic_folk,Generated_Riff_37,5.0,True
78,5,14,8,folk,Synthetic_folk,Generated_Riff_37,5.0,True
88,5,24,9,folk,Synthetic_folk,Generated_Riff_37,5.0,True
64,5,0,12,folk,Synthetic_folk,Generated_Riff_37,5.0,True
73,4,14,13,folk,Synthetic_folk,Generated_Riff_37,5.0,True
83,4,24,15,folk,Synthetic_folk,Generated_Riff_37,5.0,True
85,5,21,0,folk,Synthetic_folk,Generated_Riff_38,5.0,True
85,5,21,1,folk,Synthetic_folk,Generated_Riff_38,5.0,True
76,5,12,2,folk,Synthetic_folk,Generated_Riff_38,5.0,True
81,4,22,3,folk,Synthetic_folk,Generated_Riff_38,5.0,True
87,5,23,4,folk,Synthetic_folk,Generated_Riff_38,5.0,True
75,5,11,8,folk,Synthetic_folk,Generated_Riff_38,5.0,True
85,5,21,9,folk,Synthetic_folk,Generated_Riff_38,5.0,True
68,5,4,10,folk,Synthetic_folk,Generated_Riff_38,5.0,True
78,5,14,11,folk,Synthetic_folk,Generated_Riff_38,5.0,True
83,5,19,12,folk,Synthetic_folk,Generated_Riff_38,5.0,True
83,4,24,14,folk,Synthetic_folk,Generated_Riff_38,5.0,True
66,5,2,18,folk,Synthetic_folk,Generated_Riff_38,5.0,True
79,4,20,1,folk,Synthetic_folk,Generated_Riff_39,5.0,True
84,5,20,3,folk,Synthetic_folk,Generated_Riff_39,5.0,True
71,5,7,4,folk,Synthetic_folk,Generated_Riff_39,5.0,True
88,5,24,5,folk,Synthetic_folk,Generated_Riff_39,5.0,True
88,5,24,7,folk,Synthetic_folk,Generated_Riff_39,5.0,True
81,4,22,8,folk,Synthetic_folk,Generated_Riff_39,5.0,True
81,4,22,10,folk,Synthetic_folk,Generated_Riff_39,5.0,True
71,5,7,11,folk,Synthetic_folk,Generated_Riff_39,5.0,True
62,4,3,0,folk,Synthetic_folk,Generated_Riff_40,5.0,True
74,5,10,1,folk,Synthetic_folk,Generated_Riff_40,5.0,True
66,5,2,2,folk,Synthetic_folk,Generated_Riff_40,5.0,True
86,5,22,3,folk,Synthetic_folk,Generated_Riff_40,5.0,True
86,5,22,5,folk,Synthetic_folk,Generated_Riff_40,5.0,True
64,5,0,6,folk,Synthetic_folk,Generated_Riff_40,5.0,True
69,4,10,7,folk,Synthetic_folk,Generated_Riff_40,5.0,True
74,5,10,8,folk,Synthetic_folk,Generated_Riff_40,5.0,True
74,5,10,9,folk,Synthetic_folk,Generated_Riff_40,5.0,True
66,3,11,10,folk,Synthetic_folk,Generated_Riff_40,5.0,True
64,5,0,11,folk,Synthetic_folk,Generated_Riff_40,5.0,True
69,4,10,0,folk,Synthetic_folk,Generated_Riff_41,5.0,True
81,5,17,1,folk,Synthetic_folk,Generated_Riff_41,5.0,True
67,4,8,2,folk,Synthetic_folk,Generated_Riff_41,5.0,True
64,3,9,3,folk,Synthetic_folk,Generated_Riff_41,5.0,True
83,4,24,5,folk,Synthetic_folk,Generated_Riff_41,5.0,True
76,5,12,6,folk,Synthetic_folk,Generated_Riff_41,5.0,True
81,4,22,7,folk,Synthetic_folk,Generated_Riff_41,5.0,True
66,5,2,8,folk,Synthetic_folk,Generated_Riff_41,5.0,True
64,5,0,9,folk,Synthetic_folk,Generated_Riff_41,5.0,True
84,5,20,12,folk,Synthetic_folk,Generated_Riff_41,5.0,True
76,5,12,13,folk,Synthetic_folk,Generated_Riff_41,5.0,True
88,5,24,15,folk,Synthetic_folk,Generated_Riff_41,5.0,True
67,3,12,17,folk,Synthetic_folk,Generated_Riff_41,5.0,True
78,5,14,18,folk,Synthetic_folk,Generated_Riff_41,5.0,True
69,5,5,0,folk,Synthetic_folk,Generated_Riff_42,5.0,True
81,4,22,2,folk,Synthetic_folk,Generated_Riff_42,5.0,True
69,3,14,3,folk,Synthetic_folk,Generated_Riff_42,5.0,True
73,4,14,4,folk,Synthetic_folk,Generated_Riff_42,5.0,True
88,5,24,7,folk,Synthetic_folk,Generated_Riff_42,5.0,True
86,5,22,8,folk,Synthetic_folk,Generated_Riff_42,5.0,True
76,5,12,10,folk,Synthetic_folk,Generated_Riff_42,5.0,True
74,5,10,12,folk,Synthetic_folk,Generated_Riff_42,5.0,True
80,4,21,13,folk,Synthetic_folk,Generated_Riff_42,5.0,True
71,4,12,0,folk,Synthetic_folk,Generated_Riff_43,5.0,True
85,5,21,1,folk,Synthetic_folk,Generated_Riff_43,5.0,True
81,4,22,4,folk,Synthetic_folk,Generated_Riff_43,5.0,True
73,5,9,5,folk,Synthetic_folk,Generated_Riff_43,5.0,True
88,5,24,6,folk,Synthetic_folk,Generated_Riff_43,5.0,True
69,5,5,8,folk,Synthetic_folk,Generated_Riff_43,5.0,True
73,5,9,9,folk,Synthetic_folk,Generated_Riff_43,5.0,True
83,4,24,10,folk,Synthetic_folk,Generated_Riff_43,5.0,True
78,5,14,11,folk,Synthetic_folk,Generated_Riff_43,5.0,True
81,4,22,13,folk,Synthetic_folk,Generated_Riff_43,5.0,True
87,5,23,1,metal,Synthetic_metal,Generated_Riff_0,5.0,True
77,4,18,3,metal,Synthetic_metal,Generated_Riff_0,5.0,True
82,5,18,4,metal,Synthetic_metal,Generated_Riff_0,5.0,True
72,4,13,5,metal,Synthetic_metal,Generated_Riff_0,5.0,True
72,3,17,7,metal,Synthetic_metal,Generated_Riff_0,5.0,True
86,5,22,9,metal,Synthetic_metal,Generated_Riff_0,5.0,True
84,5,20,10,metal,Synthetic_metal,Generated_Riff_0,5.0,True
86,5,22,12,metal,Synthetic_metal,Generated_Riff_0,5.0,True
69,4,10,13,metal,Synthetic_metal,Generated_Riff_0,5.0,True
84,5,20,14,metal,Synthetic_metal,Generated_Riff_0,5.0,True
81,5,17,2,metal,Synthetic_metal,Generated_Riff_1,5.0,True
71,5,7,3,metal,Synthetic_metal,Generated_Riff_1,5.0,True
76,5,12,4,metal,Synthetic_metal,Generated_Riff_1,5.0,True
76,5,12,5,metal,Synthetic_metal,Generated_Riff_1,5.0,True
76,5,12,7,metal,Synthetic_metal,Generated_Riff_1,5.0,True
64,5,0,9,metal,Synthetic_metal,Generated_Riff_1,5.0,True
84,5,20,10,metal,Synthetic_metal,Generated_Riff_1,5.0,True
66,3,11,11,metal,Synthetic_metal,Generated_Riff_1,5.0,True
67,2,17,12,metal,Synthetic_metal,Generated_Riff_1,5.0,True
66,2,16,13,metal,Synthetic_metal,Generated_Riff_1,5.0,True
83,5,19,14,metal,Synthetic_metal,Generated_Riff_1,5.0,True
71,5,7,15,metal,Synthetic_metal,Generated_Riff_1,5.0,True
71,3,16,1,metal,Synthetic_metal,Generated_Riff_2,5.0,True
67,3,12,2,metal,Synthetic_metal,Generated_Riff_2,5.0,True
69,3,14,3,metal,Synthetic_metal,Generated_Riff_2,5.0,True
87,5,23,4,metal,Synthetic_metal,Generated_Riff_2,5.0,True
64,4,5,5,metal,Synthetic_metal,Generated_Riff_2,5.0,True
67,5,3,8,metal,Synthetic_metal,Generated_Riff_2,5.0,True
79,5,15,9,metal,Synthetic_metal,Generated_Riff_2,5.0,True
67,4,8,10,metal,Synthetic_metal,Generated_Riff_2,5.0,True
81,5,17,12,metal,Synthetic_metal,Generated_Riff_2,5.0,True
88,5,24,13,metal,Synthetic_metal,Generated_Riff_2,5.0,True
66,2,16,14,metal,Synthetic_metal,Generated_Riff_2,5.0,True
86,5,22,1,metal,Synthetic_metal,Generated_Riff_3,5.0,True
74,3,19,2,metal,Synthetic_metal,Generated_Riff_3,5.0,True
79,5,15,3,metal,Synthetic_metal,Generated_Riff_3,5.0,True
74,5,10,4,metal,Synthetic_metal,Generated_Riff_3,5.0,True
70,4,11,5,metal,Synthetic_metal,Generated_Riff_3,5.0,True
82,5,18,7,metal,Synthetic_metal,Generated_Riff_3,5.0,True
79,5,15,9,metal,Synthetic_metal,Generated_Riff_3,5.0,True
67,2,17,10,metal,Synthetic_metal,Generated_Riff_3,5.0,True
67,5,3,11,metal,Synthetic_metal,Generated_Riff_3,5.0,True
70,5,6,13,metal,Synthetic_metal,Generated_Riff_3,5.0,True
77,5,13,15,metal,Synthetic_metal,Generated_Riff_3,5.0,True
77,5,13,1,metal,Synthetic_metal,Generated_Riff_4,5.0,True
69,4,10,3,metal,Synthetic_metal,Generated_Riff_4,5.0,True
88,5,24,4,metal,Synthetic_metal,Generated_Riff_4,5.0,True
65,5,1,5,metal,Synthetic_metal,Generated_Riff_4,5.0,True
74,3,19,6,metal,Synthetic_metal,Generated_Riff_4,5.0,True
72,3,17,8,metal,Synthetic_metal,Generated_Riff_4,5.0,True
64,4,5,11,metal,Synthetic_metal,Generated_Riff_4,5.0,True
72,5,8,12,metal,Synthetic_metal,Generated_Riff_4,5.0,True
86,5,22,13,metal,Synthetic_metal,Generated_Riff_4,5.0,True
71,5,7,14,metal,Synthetic_metal,Generated_Riff_4,5.0,True
81,5,17,0,metal,Synthetic_metal,Generated_Riff_5,5.0,True
79,5,15,2,metal,Synthetic_metal,Generated_Riff_5,5.0,True
84,5,20,3,metal,Synthetic_metal,Generated_Riff_5,5.0,True
88,5,24,5,metal,Synthetic_metal,Generated_Riff_5,5.0,True
82,5,18,6,metal,Synthetic_metal,Generated_Riff_5,5.0,True
81,5,17,8,metal,Synthetic_metal,Generated_Riff_5,5.0,True
86,5,22,9,metal,Synthetic_metal,Generated_Riff_5,5.0,True
72,4,13,10,metal,Synthetic_metal,Generated_Riff_5,5.0,True
70,3,15,11,metal,Synthetic_metal,Generated_Riff_5,5.0,True
76,5,12,13,metal,Synthetic_metal,Generated_Riff_5,5.0,True
86,5,22,14,metal,Synthetic_metal,Generated_Riff_5,5.0,True
86,5,22,15,metal,Synthetic_metal,Generated_Riff_5,5.0,True
74,3,19,17,metal,Synthetic_metal,Generated_Riff_5,5.0,True
86,5,22,0,metal,Synthetic_metal,Generated_Riff_6,5.0,True
79,5,15,4,metal,Synthetic_metal,Generated_Riff_6,5.0,True
71,4,12,5,metal,Synthetic_metal,Generated_Riff_6,5.0,True
64,3,9,7,metal,Synthetic_metal,Generated_Riff_6,5.0,True
72,5,8,8,metal,Synthetic_metal,Generated_Riff_6,5.0,True
64,4,5,11,metal,Synthetic_metal,Generated_Riff_6,5.0,True
67,4,8,13,metal,Synthetic_metal,Generated_Riff_6,5.0,True
67,4,8,14,metal,Synthetic_metal,Generated_Riff_6,5.0,True
76,5,12,15,metal,Synthetic_metal,Generated_Riff_6,5.0,True
69,5,5,0,metal,Synthetic_metal,Generated_Riff_7,5.0,True
84,5,20,1,metal,Synthetic_metal,Generated_Riff_7,5.0,True
84,5,20,2,metal,Synthetic_metal,Generated_Riff_7,5.0,True
75,4,16,3,metal,Synthetic_metal,Generated_Riff_7,5.0,True
67,2,17,4,metal,Synthetic_metal,Generated_Riff_7,5.0,True
86,5,22,5,metal,Synthetic_metal,Generated_Riff_7,5.0,True
79,5,15,6,metal,Synthetic_metal,Generated_Riff_7,5.0,True
63,1,18,7,metal,Synthetic_metal,Generated_Riff_7,5.0,True
86,5,22,8,metal,Synthetic_metal,Generated_Riff_7,5.0,True
65,3,10,11,metal,Synthetic_metal,Generated_Riff_7,5.0,True
69,3,14,12,metal,Synthetic_metal,Generated_Riff_7,5.0,True
88,5,24,0,metal,Synthetic_metal,Generated_Riff_8,5.0,True
74,5,10,1,metal,Synthetic_metal,Generated_Riff_8,5.0,True
76,4,17,2,metal,Synthetic_metal,Generated_Riff_8,5.0,True
72,3,17,4,metal,Synthetic_metal,Generated_Riff_8,5.0,True
77,5,13,5,metal,Synthetic_metal,Generated_Riff_8,5.0,True
74,4,15,6,metal,Synthetic_metal,Generated_Riff_8,5.0,True
84,5,20,8,metal,Synthetic_metal,Generated_Riff_8,5.0,True
77,5,13,10,metal,Synthetic_metal,Generated_Riff_8,5.0,True
83,5,19,12,metal,Synthetic_metal,Generated_Riff_8,5.0,True
74,4,15,13,metal,Synthetic_metal,Generated_Riff_8,5.0,True
76,5,12,0,metal,Synthetic_metal,Generated_Riff_9,5.0,True
67,3,12,2,metal,Synthetic_metal,Generated_Riff_9,5.0,True
76,5,12,3,metal,Synthetic_metal,Generated_Riff_9,5.0,True
66,3,11,5,metal,Synthetic_metal,Generated_Riff_9,5.0,True
69,3,14,8,metal,Synthetic_metal,Generated_Riff_9,5.0,True
79,5,15,9,metal,Synthetic_metal,Generated_Riff_9,5.0,True
75,5,11,11,metal,Synthetic_metal,Generated_Riff_9,5.0,True
71,5,7,13,metal,Synthetic_metal,Generated_Riff_9,5.0,True
78,5,14,15,metal,Synthetic_metal,Generated_Riff_9,5.0,True
78,4,19,17,metal,Synthetic_metal,Generated_Riff_9,5.0,True
84,5,20,0,metal,Synthetic_metal,Generated_Riff_10,5.0,True
79,5,15,1,metal,Synthetic_metal,Generated_Riff_10,5.0,True
65,3,10,2,metal,Synthetic_metal,Generated_Riff_10,5.0,True
87,5,23,3,metal,Synthetic_metal,Generated_Riff_10,5.0,True
65,4,6,4,metal,Synthetic_metal,Generated_Riff_10,5.0,True
63,3,8,5,metal,Synthetic_metal,Generated_Riff_10,5.0,True
72,4,13,6,metal,Synthetic_metal,Generated_Riff_10,5.0,True
82,5,18,7,metal,Synthetic_metal,Generated_Riff_10,5.0,True
67,2,17,8,metal,Synthetic_metal,Generated_Riff_10,5.0,True
70,3,15,9,metal,Synthetic_metal,Generated_Riff_10,5.0,True
67,2,17,10,metal,Synthetic_metal,Generated_Riff_10,5.0,True
70,3,15,11,metal,Synthetic_metal,Generated_Riff_10,5.0,True
67,3,12,12,metal,Synthetic_metal,Generated_Riff_10,5.0,True
72,4,13,13,metal,Synthetic_metal,Generated_Riff_10,5.0,True
79,5,15,14,metal,Synthetic_metal,Generated_Riff_10,5.0,True
72,3,17,16,metal,Synthetic_metal,Generated_Riff_10,5.0,True
65,2,15,17,metal,Synthetic_metal,Generated_Riff_10,5.0,True
77,5,13,18,metal,Synthetic_metal,Generated_Riff_10,5.0,True
70,4,11,19,metal,Synthetic_metal,Generated_Riff_10,5.0,True
81,5,17,0,metal,Synthetic_metal,Generated_Riff_11,5.0,True
71,3,16,1,metal,Synthetic_metal,Generated_Riff_11,5.0,True
81,5,17,2,metal,Synthetic_metal,Generated_Riff_11,5.0,True
71,5,7,3,metal,Synthetic_metal,Generated_Riff_11,5.0,True
71,4,12,4,metal,Synthetic_metal,Generated_Riff_11,5.0,True
71,3,16,5,metal,Synthetic_metal,Generated_Riff_11,5.0,True
74,4,15,6,metal,Synthetic_metal,Generated_Riff_11,5.0,True
64,2,14,7,metal,Synthetic_metal,Generated_Riff_11,5.0,True
76,4,17,9,metal,Synthetic_metal,Generated_Riff_11,5.0,True
64,3,9,10,metal,Synthetic_metal,Generated_Riff_11,5.0,True
88,5,24,11,metal,Synthetic_metal,Generated_Riff_11,5.0,True
76,4,17,12,metal,Synthetic_metal,Generated_Riff_11,5.0,True
86,5,22,13,metal,Synthetic_metal,Generated_Riff_11,5.0,True
76,5,12,14,metal,Synthetic_metal,Generated_Riff_11,5.0,True
83,5,19,15,metal,Synthetic_metal,Generated_Riff_11,5.0,True
86,5,22,16,metal,Synthetic_metal,Generated_Riff_11,5.0,True
84,5,20,1,metal,Synthetic_metal,Generated_Riff_12,5.0,True
71,5,7,3,metal,Synthetic_metal,Generated_Riff_12,5.0,True
81,5,17,5,metal,Synthetic_metal,Generated_Riff_12,5.0,True
77,5,13,6,metal,Synthetic_metal,Generated_Riff_12,5.0,True
86,5,22,13,metal,Synthetic_metal,Generated_Riff_12,5.0,True
77,5,13,0,metal,Synthetic_metal,Generated_Riff_13,5.0,True
72,3,17,2,metal,Synthetic_metal,Generated_Riff_13,5.0,True
77,4,18,3,metal,Synthetic_metal,Generated_Riff_13,5.0,True
77,4,18,6,metal,Synthetic_metal,Generated_Riff_13,5.0,True
84,5,20,7,metal,Synthetic_metal,Generated_Riff_13,5.0,True
84,5,20,8,metal,Synthetic_metal,Generated_Riff_13,5.0,True
84,5,20,9,metal,Synthetic_metal,Generated_Riff_13,5.0,True
79,5,15,10,metal,Synthetic_metal,Generated_Riff_13,5.0,True
82,5,18,0,metal,Synthetic_metal,Generated_Riff_14,5.0,True
79,5,15,2,metal,Synthetic_metal,Generated_Riff_14,5.0,True
80,5,16,3,metal,Synthetic_metal,Generated_Riff_14,5.0,True
70,3,15,4,metal,Synthetic_metal,Generated_Riff_14,5.0,True
75,4,16,5,metal,Synthetic_metal,Generated_Riff_14,5.0,True
63,3,8,6,metal,Synthetic_metal,Generated_Riff_14,5.0,True
82,5,18,7,metal,Synthetic_metal,Generated_Riff_14,5.0,True
63,4,4,9,metal,Synthetic_metal,Generated_Riff_14,5.0,True
63,4,4,10,metal,Synthetic_metal,Generated_Riff_14,5.0,True
77,4,18,11,metal,Synthetic_metal,Generated_Riff_14,5.0,True
72,3,17,12,metal,Synthetic_metal,Generated_Riff_14,5.0,True
60,3,5,13,metal,Synthetic_metal,Generated_Riff_14,5.0,True
79,5,15,15,metal,Synthetic_metal,Generated_Riff_14,5.0,True
