2025-04-08 18:46:58,568 - __main__ - INFO - Starting batch processing from F:\newrepos\olitunes\guitarset_training_data to F:\newrepos\olitunes\processed_guitarset_data
2025-04-08 18:50:47,244 - __main__ - INFO - Starting batch processing from F:/newrepos/olitunes/backend/data/guitarset_training_data to F:/newrepos/olitunes/processed_guitarset_data
2025-04-08 18:50:47,244 - __main__ - INFO - Processing complete!
2025-04-08 18:50:47,246 - __main__ - INFO - Processed 0/0 batches
2025-04-08 18:50:47,246 - __main__ - INFO - Total examples: 0
2025-04-08 18:50:47,246 - __main__ - INFO - Original size: 0.00 GB
2025-04-08 18:50:47,246 - __main__ - INFO - Compressed size: 0.00 GB
2025-04-08 18:50:47,247 - __main__ - INFO - Compression ratio: 0.00x
2025-04-08 18:50:47,257 - __main__ - INFO - Space saved: 0.00 GB
2025-04-08 18:51:36,563 - __main__ - INFO - Starting batch processing from F:/newrepos/olitunes/backend/data/guitarset_training_data to F:/newrepos/olitunes/processed_guitarset_data
2025-04-08 18:51:36,686 - __main__ - INFO - Processing batch chunk 1/115 (10 batches)
2025-04-08 19:24:56,418 - __mp_main__ - INFO - Successfully loaded data from batch_163: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:24:56,437 - __mp_main__ - INFO - Successfully loaded data from batch_167: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:24:56,486 - __mp_main__ - INFO - Successfully loaded data from batch_166: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:24:56,508 - __mp_main__ - INFO - Successfully loaded data from batch_165: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:24:56,538 - __mp_main__ - INFO - Successfully loaded data from batch_169: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:24:56,550 - __mp_main__ - INFO - Successfully loaded data from batch_168: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:24:59,763 - __main__ - INFO - Processing batch chunk 18/115 (10 batches)
2025-04-08 19:25:10,579 - __mp_main__ - INFO - Successfully loaded data from batch_170: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:10,654 - __mp_main__ - INFO - Successfully loaded data from batch_171: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:10,699 - __mp_main__ - INFO - Successfully loaded data from batch_173: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:10,729 - __mp_main__ - INFO - Successfully loaded data from batch_176: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:10,745 - __mp_main__ - INFO - Successfully loaded data from batch_174: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:10,776 - __mp_main__ - INFO - Successfully loaded data from batch_172: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:10,799 - __mp_main__ - INFO - Successfully loaded data from batch_177: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:10,824 - __mp_main__ - INFO - Successfully loaded data from batch_179: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:10,847 - __mp_main__ - INFO - Successfully loaded data from batch_175: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:10,868 - __mp_main__ - INFO - Successfully loaded data from batch_178: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:14,059 - __main__ - INFO - Processing batch chunk 19/115 (10 batches)
2025-04-08 19:25:23,964 - __mp_main__ - INFO - Successfully loaded data from batch_180: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:24,824 - __mp_main__ - INFO - Successfully loaded data from batch_181: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:24,891 - __mp_main__ - INFO - Successfully loaded data from batch_185: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:25,071 - __mp_main__ - INFO - Successfully loaded data from batch_182: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:25,161 - __mp_main__ - INFO - Successfully loaded data from batch_183: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:25,221 - __mp_main__ - INFO - Successfully loaded data from batch_186: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:25,245 - __mp_main__ - INFO - Successfully loaded data from batch_184: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:25,268 - __mp_main__ - INFO - Successfully loaded data from batch_187: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:25,289 - __mp_main__ - INFO - Successfully loaded data from batch_188: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:25,309 - __mp_main__ - INFO - Successfully loaded data from batch_189: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:28,474 - __main__ - INFO - Processing batch chunk 20/115 (10 batches)
2025-04-08 19:25:39,096 - __mp_main__ - INFO - Successfully loaded data from batch_190: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:39,370 - __mp_main__ - INFO - Successfully loaded data from batch_193: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:39,401 - __mp_main__ - INFO - Successfully loaded data from batch_191: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:39,465 - __mp_main__ - INFO - Successfully loaded data from batch_192: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:39,488 - __mp_main__ - INFO - Successfully loaded data from batch_195: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:39,526 - __mp_main__ - INFO - Successfully loaded data from batch_197: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:39,542 - __mp_main__ - INFO - Successfully loaded data from batch_194: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:39,556 - __mp_main__ - INFO - Successfully loaded data from batch_196: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:39,576 - __mp_main__ - INFO - Successfully loaded data from batch_199: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:39,603 - __mp_main__ - INFO - Successfully loaded data from batch_198: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:42,944 - __main__ - INFO - Processing batch chunk 21/115 (10 batches)
2025-04-08 19:25:52,547 - __mp_main__ - INFO - Successfully loaded data from batch_200: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:52,702 - __mp_main__ - INFO - Successfully loaded data from batch_201: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:52,894 - __mp_main__ - INFO - Successfully loaded data from batch_202: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:53,174 - __mp_main__ - INFO - Successfully loaded data from batch_203: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:53,202 - __mp_main__ - INFO - Successfully loaded data from batch_205: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:53,228 - __mp_main__ - INFO - Successfully loaded data from batch_206: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:53,258 - __mp_main__ - INFO - Successfully loaded data from batch_207: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:53,284 - __mp_main__ - INFO - Successfully loaded data from batch_208: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:53,306 - __mp_main__ - INFO - Successfully loaded data from batch_209: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:25:56,504 - __main__ - INFO - Processing batch chunk 22/115 (10 batches)
2025-04-08 19:26:07,170 - __mp_main__ - INFO - Successfully loaded data from batch_211: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:07,188 - __mp_main__ - INFO - Successfully loaded data from batch_210: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:07,275 - __mp_main__ - INFO - Successfully loaded data from batch_213: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:07,301 - __mp_main__ - INFO - Successfully loaded data from batch_212: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:07,318 - __mp_main__ - INFO - Successfully loaded data from batch_215: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:07,337 - __mp_main__ - INFO - Successfully loaded data from batch_216: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:07,390 - __mp_main__ - INFO - Successfully loaded data from batch_217: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:07,408 - __mp_main__ - INFO - Successfully loaded data from batch_214: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:07,439 - __mp_main__ - INFO - Successfully loaded data from batch_219: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:07,460 - __mp_main__ - INFO - Successfully loaded data from batch_218: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:10,706 - __main__ - INFO - Processing batch chunk 23/115 (10 batches)
2025-04-08 19:26:20,912 - __mp_main__ - INFO - Successfully loaded data from batch_220: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:21,066 - __mp_main__ - INFO - Successfully loaded data from batch_221: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:21,149 - __mp_main__ - INFO - Successfully loaded data from batch_222: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:21,190 - __mp_main__ - INFO - Successfully loaded data from batch_223: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:21,554 - __mp_main__ - INFO - Successfully loaded data from batch_226: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:21,570 - __mp_main__ - INFO - Successfully loaded data from batch_225: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:21,594 - __mp_main__ - INFO - Successfully loaded data from batch_228: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:21,624 - __mp_main__ - INFO - Successfully loaded data from batch_227: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:21,653 - __mp_main__ - INFO - Successfully loaded data from batch_224: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:21,666 - __mp_main__ - INFO - Successfully loaded data from batch_229: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:24,838 - __main__ - INFO - Processing batch chunk 24/115 (10 batches)
2025-04-08 19:26:35,474 - __mp_main__ - INFO - Successfully loaded data from batch_231: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:35,484 - __mp_main__ - INFO - Successfully loaded data from batch_230: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:35,496 - __mp_main__ - INFO - Successfully loaded data from batch_233: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:35,535 - __mp_main__ - INFO - Successfully loaded data from batch_236: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:35,568 - __mp_main__ - INFO - Successfully loaded data from batch_238: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:35,860 - __mp_main__ - INFO - Successfully loaded data from batch_239: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:35,906 - __mp_main__ - INFO - Successfully loaded data from batch_234: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:35,922 - __mp_main__ - INFO - Successfully loaded data from batch_235: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:35,947 - __mp_main__ - INFO - Successfully loaded data from batch_232: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:35,980 - __mp_main__ - INFO - Successfully loaded data from batch_237: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:39,148 - __main__ - INFO - Processing batch chunk 25/115 (10 batches)
2025-04-08 19:26:49,606 - __mp_main__ - INFO - Successfully loaded data from batch_242: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:49,685 - __mp_main__ - INFO - Successfully loaded data from batch_240: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:49,820 - __mp_main__ - INFO - Successfully loaded data from batch_241: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:49,839 - __mp_main__ - INFO - Successfully loaded data from batch_245: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:49,863 - __mp_main__ - INFO - Successfully loaded data from batch_243: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:50,007 - __mp_main__ - INFO - Successfully loaded data from batch_244: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:50,027 - __mp_main__ - INFO - Successfully loaded data from batch_246: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:50,047 - __mp_main__ - INFO - Successfully loaded data from batch_247: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:50,070 - __mp_main__ - INFO - Successfully loaded data from batch_248: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:50,103 - __mp_main__ - INFO - Successfully loaded data from batch_249: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:26:53,310 - __main__ - INFO - Processing batch chunk 26/115 (10 batches)
2025-04-08 19:27:03,957 - __mp_main__ - INFO - Successfully loaded data from batch_252: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:04,029 - __mp_main__ - INFO - Successfully loaded data from batch_253: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:04,043 - __mp_main__ - INFO - Successfully loaded data from batch_250: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:04,061 - __mp_main__ - INFO - Successfully loaded data from batch_254: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:04,080 - __mp_main__ - INFO - Successfully loaded data from batch_256: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:04,102 - __mp_main__ - INFO - Successfully loaded data from batch_251: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:04,268 - __mp_main__ - INFO - Successfully loaded data from batch_255: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:04,308 - __mp_main__ - INFO - Successfully loaded data from batch_259: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:04,324 - __mp_main__ - INFO - Successfully loaded data from batch_257: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:04,347 - __mp_main__ - INFO - Successfully loaded data from batch_258: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:07,592 - __main__ - INFO - Processing batch chunk 27/115 (10 batches)
2025-04-08 19:27:17,924 - __mp_main__ - INFO - Successfully loaded data from batch_260: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:18,156 - __mp_main__ - INFO - Successfully loaded data from batch_261: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:18,212 - __mp_main__ - INFO - Successfully loaded data from batch_263: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:18,439 - __mp_main__ - INFO - Successfully loaded data from batch_264: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:18,594 - __mp_main__ - INFO - Successfully loaded data from batch_266: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:18,613 - __mp_main__ - INFO - Successfully loaded data from batch_265: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:18,690 - __mp_main__ - INFO - Successfully loaded data from batch_268: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:18,712 - __mp_main__ - INFO - Successfully loaded data from batch_269: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:18,748 - __mp_main__ - INFO - Successfully loaded data from batch_267: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:18,765 - __mp_main__ - INFO - Successfully loaded data from batch_262: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:21,872 - __main__ - INFO - Processing batch chunk 28/115 (10 batches)
2025-04-08 19:27:32,282 - __mp_main__ - INFO - Successfully loaded data from batch_271: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:32,348 - __mp_main__ - INFO - Successfully loaded data from batch_270: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:32,364 - __mp_main__ - INFO - Successfully loaded data from batch_272: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:33,038 - __mp_main__ - INFO - Successfully loaded data from batch_275: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:33,059 - __mp_main__ - INFO - Successfully loaded data from batch_278: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:33,080 - __mp_main__ - INFO - Successfully loaded data from batch_277: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:33,107 - __mp_main__ - INFO - Successfully loaded data from batch_273: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:33,127 - __mp_main__ - INFO - Successfully loaded data from batch_274: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:33,152 - __mp_main__ - INFO - Successfully loaded data from batch_276: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:33,177 - __mp_main__ - INFO - Successfully loaded data from batch_279: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:36,376 - __main__ - INFO - Processing batch chunk 29/115 (10 batches)
2025-04-08 19:27:46,523 - __mp_main__ - INFO - Successfully loaded data from batch_280: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:46,956 - __mp_main__ - INFO - Successfully loaded data from batch_281: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:46,978 - __mp_main__ - INFO - Successfully loaded data from batch_282: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:47,180 - __mp_main__ - INFO - Successfully loaded data from batch_283: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:47,196 - __mp_main__ - INFO - Successfully loaded data from batch_284: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:47,307 - __mp_main__ - INFO - Successfully loaded data from batch_285: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:47,324 - __mp_main__ - INFO - Successfully loaded data from batch_287: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:47,349 - __mp_main__ - INFO - Successfully loaded data from batch_286: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:47,376 - __mp_main__ - INFO - Successfully loaded data from batch_288: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:47,399 - __mp_main__ - INFO - Successfully loaded data from batch_289: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:27:50,735 - __main__ - INFO - Processing batch chunk 30/115 (10 batches)
2025-04-08 19:28:00,912 - __mp_main__ - INFO - Successfully loaded data from batch_290: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:00,987 - __mp_main__ - INFO - Successfully loaded data from batch_291: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:01,037 - __mp_main__ - INFO - Successfully loaded data from batch_292: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:01,153 - __mp_main__ - INFO - Successfully loaded data from batch_294: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:01,197 - __mp_main__ - INFO - Successfully loaded data from batch_293: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:01,223 - __mp_main__ - INFO - Successfully loaded data from batch_296: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:01,254 - __mp_main__ - INFO - Successfully loaded data from batch_297: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:01,279 - __mp_main__ - INFO - Successfully loaded data from batch_298: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:01,307 - __mp_main__ - INFO - Successfully loaded data from batch_295: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:01,311 - __mp_main__ - INFO - Successfully loaded data from batch_299: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:04,567 - __main__ - INFO - Processing batch chunk 31/115 (10 batches)
2025-04-08 19:28:15,242 - __mp_main__ - INFO - Successfully loaded data from batch_301: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:15,265 - __mp_main__ - INFO - Successfully loaded data from batch_300: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:15,300 - __mp_main__ - INFO - Successfully loaded data from batch_302: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:15,322 - __mp_main__ - INFO - Successfully loaded data from batch_303: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:15,535 - __mp_main__ - INFO - Successfully loaded data from batch_306: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:15,630 - __mp_main__ - INFO - Successfully loaded data from batch_305: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:15,651 - __mp_main__ - INFO - Successfully loaded data from batch_307: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:15,669 - __mp_main__ - INFO - Successfully loaded data from batch_304: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:15,706 - __mp_main__ - INFO - Successfully loaded data from batch_309: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:15,726 - __mp_main__ - INFO - Successfully loaded data from batch_308: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:18,930 - __main__ - INFO - Processing batch chunk 32/115 (10 batches)
2025-04-08 19:28:28,932 - __mp_main__ - INFO - Successfully loaded data from batch_310: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:29,532 - __mp_main__ - INFO - Successfully loaded data from batch_311: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:29,810 - __mp_main__ - INFO - Successfully loaded data from batch_313: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:29,865 - __mp_main__ - INFO - Successfully loaded data from batch_312: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:30,016 - __mp_main__ - INFO - Successfully loaded data from batch_315: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:30,024 - __mp_main__ - INFO - Successfully loaded data from batch_314: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:30,052 - __mp_main__ - INFO - Successfully loaded data from batch_317: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:30,073 - __mp_main__ - INFO - Successfully loaded data from batch_316: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:30,094 - __mp_main__ - INFO - Successfully loaded data from batch_318: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:30,118 - __mp_main__ - INFO - Successfully loaded data from batch_319: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:33,346 - __main__ - INFO - Processing batch chunk 33/115 (10 batches)
2025-04-08 19:28:43,660 - __mp_main__ - INFO - Successfully loaded data from batch_320: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:43,859 - __mp_main__ - INFO - Successfully loaded data from batch_321: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:43,956 - __mp_main__ - INFO - Successfully loaded data from batch_322: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:44,078 - __mp_main__ - INFO - Successfully loaded data from batch_325: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:44,146 - __mp_main__ - INFO - Successfully loaded data from batch_324: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:44,217 - __mp_main__ - INFO - Successfully loaded data from batch_323: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:44,234 - __mp_main__ - INFO - Successfully loaded data from batch_326: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:44,256 - __mp_main__ - INFO - Successfully loaded data from batch_327: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:44,273 - __mp_main__ - INFO - Successfully loaded data from batch_329: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:44,299 - __mp_main__ - INFO - Successfully loaded data from batch_328: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:47,688 - __main__ - INFO - Processing batch chunk 34/115 (10 batches)
2025-04-08 19:28:57,687 - __mp_main__ - INFO - Successfully loaded data from batch_331: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:57,978 - __mp_main__ - INFO - Successfully loaded data from batch_330: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:58,202 - __mp_main__ - INFO - Successfully loaded data from batch_332: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:58,407 - __mp_main__ - INFO - Successfully loaded data from batch_333: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:58,417 - __mp_main__ - INFO - Successfully loaded data from batch_339: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:58,542 - __mp_main__ - INFO - Successfully loaded data from batch_337: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:58,574 - __mp_main__ - INFO - Successfully loaded data from batch_335: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:58,661 - __mp_main__ - INFO - Successfully loaded data from batch_336: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:58,665 - __mp_main__ - INFO - Successfully loaded data from batch_338: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:28:58,699 - __mp_main__ - INFO - Successfully loaded data from batch_334: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:29:01,838 - __main__ - INFO - Processing batch chunk 35/115 (10 batches)
2025-04-08 19:29:11,543 - __mp_main__ - INFO - Successfully loaded data from batch_340: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:29:12,449 - __mp_main__ - INFO - Successfully loaded data from batch_341: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:29:12,587 - __mp_main__ - INFO - Successfully loaded data from batch_345: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:29:12,615 - __mp_main__ - INFO - Successfully loaded data from batch_344: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:29:12,624 - __mp_main__ - INFO - Successfully loaded data from batch_342: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:29:12,632 - __mp_main__ - INFO - Successfully loaded data from batch_343: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:29:12,639 - __mp_main__ - INFO - Successfully loaded data from batch_347: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:29:12,655 - __mp_main__ - INFO - Successfully loaded data from batch_348: X shape (1000, 50, 150), y shape (1000, 50, 150)
